"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","M3","TOT","IDX2015","M","2014-09",91.09446,
"CHN","M3","TOT","IDX2015","M","2014-10",91.76791,
"CHN","M3","TOT","IDX2015","M","2014-11",92.59141,
"CHN","M3","TOT","IDX2015","M","2014-12",93.30079,
"CHN","M3","TOT","IDX2015","M","2015-01",93.89987,
"CHN","M3","TOT","IDX2015","M","2015-02",94.81915,
"CHN","M3","TOT","IDX2015","M","2015-03",95.74342,
"CHN","M3","TOT","IDX2015","M","2015-04",96.57549,
"CHN","M3","TOT","IDX2015","M","2015-05",97.94714,
"CHN","M3","TOT","IDX2015","M","2015-06",99.41924,
"CHN","M3","TOT","IDX2015","M","2015-07",101.2888,
"CHN","M3","TOT","IDX2015","M","2015-08",102.6123,
"CHN","M3","TOT","IDX2015","M","2015-09",103.0397,
"CHN","M3","TOT","IDX2015","M","2015-10",103.8956,
"CHN","M3","TOT","IDX2015","M","2015-11",104.9367,
"CHN","M3","TOT","IDX2015","M","2015-12",105.8226,
"CHN","M3","TOT","IDX2015","M","2016-01",106.7303,
"CHN","M3","TOT","IDX2015","M","2016-02",107.6444,
"CHN","M3","TOT","IDX2015","M","2016-03",108.5233,
"CHN","M3","TOT","IDX2015","M","2016-04",109.4211,
"CHN","M3","TOT","IDX2015","M","2016-05",110.2642,
"CHN","M3","TOT","IDX2015","M","2016-06",111.3419,
"CHN","M3","TOT","IDX2015","M","2016-07",112.5014,
"CHN","M3","TOT","IDX2015","M","2016-08",113.6486,
"CHN","M3","TOT","IDX2015","M","2016-09",114.7331,
"CHN","M3","TOT","IDX2015","M","2016-10",115.7832,
"CHN","M3","TOT","IDX2015","M","2016-11",116.8109,
"CHN","M3","TOT","IDX2015","M","2016-12",117.7696,
"CHN","M3","TOT","IDX2015","M","2017-01",118.7757,
"CHN","M3","TOT","IDX2015","M","2017-02",119.5943,
"CHN","M3","TOT","IDX2015","M","2017-03",120.2932,
"CHN","M3","TOT","IDX2015","M","2017-04",121.0492,
"CHN","M3","TOT","IDX2015","M","2017-05",121.4682,
"CHN","M3","TOT","IDX2015","M","2017-06",122.0975,
"CHN","M3","TOT","IDX2015","M","2017-07",123.1019,
"CHN","M3","TOT","IDX2015","M","2017-08",123.9585,
"CHN","M3","TOT","IDX2015","M","2017-09",125.0239,
"CHN","M3","TOT","IDX2015","M","2017-10",126.0675,
"CHN","M3","TOT","IDX2015","M","2017-11",127.1524,
"CHN","M3","TOT","IDX2015","M","2017-12",127.9033,
"CHN","M3","TOT","IDX2015","M","2018-01",129.0859,
"CHN","M3","TOT","IDX2015","M","2018-02",130.5695,
"CHN","M3","TOT","IDX2015","M","2018-03",131.1126,
"CHN","M3","TOT","IDX2015","M","2018-04",131.7365,
"CHN","M3","TOT","IDX2015","M","2018-05",132.2975,
"CHN","M3","TOT","IDX2015","M","2018-06",132.8013,
"CHN","M3","TOT","IDX2015","M","2018-07",133.9594,
"CHN","M3","TOT","IDX2015","M","2018-08",134.9996,
"CHN","M3","TOT","IDX2015","M","2018-09",135.9704,
"CHN","M3","TOT","IDX2015","M","2018-10",136.975,
"CHN","M3","TOT","IDX2015","M","2018-11",137.9958,
"CHN","M3","TOT","IDX2015","M","2018-12",139.0737,
"COL","M3","TOT","IDX2015","M","1982-02",0.1771552,
"COL","M3","TOT","IDX2015","M","1982-03",0.1804247,
"COL","M3","TOT","IDX2015","M","1982-04",0.184331,
"COL","M3","TOT","IDX2015","M","1982-05",0.1894741,
"COL","M3","TOT","IDX2015","M","1982-06",0.192987,
"COL","M3","TOT","IDX2015","M","1982-07",0.1952586,
"COL","M3","TOT","IDX2015","M","1982-08",0.1968128,
"COL","M3","TOT","IDX2015","M","1982-09",0.1985153,
"COL","M3","TOT","IDX2015","M","1982-10",0.1996724,
"COL","M3","TOT","IDX2015","M","1982-11",0.2011312,
"COL","M3","TOT","IDX2015","M","1982-12",0.2044328,
"COL","M3","TOT","IDX2015","M","1983-01",0.2080009,
"COL","M3","TOT","IDX2015","M","1983-02",0.2107479,
"COL","M3","TOT","IDX2015","M","1983-03",0.2120874,
"COL","M3","TOT","IDX2015","M","1983-04",0.2164075,
"COL","M3","TOT","IDX2015","M","1983-05",0.2239936,
"COL","M3","TOT","IDX2015","M","1983-06",0.2301014,
"COL","M3","TOT","IDX2015","M","1983-07",0.236299,
"COL","M3","TOT","IDX2015","M","1983-08",0.242622,
"COL","M3","TOT","IDX2015","M","1983-09",0.2478315,
"COL","M3","TOT","IDX2015","M","1983-10",0.2550626,
"COL","M3","TOT","IDX2015","M","1983-11",0.2630954,
"COL","M3","TOT","IDX2015","M","1983-12",0.2669001,
"COL","M3","TOT","IDX2015","M","1984-01",0.2689233,
"COL","M3","TOT","IDX2015","M","1984-02",0.2721716,
"COL","M3","TOT","IDX2015","M","1984-03",0.2758627,
"COL","M3","TOT","IDX2015","M","1984-04",0.2804551,
"COL","M3","TOT","IDX2015","M","1984-05",0.2840004,
"COL","M3","TOT","IDX2015","M","1984-06",0.2874719,
"COL","M3","TOT","IDX2015","M","1984-07",0.2922598,
"COL","M3","TOT","IDX2015","M","1984-08",0.2979324,
"COL","M3","TOT","IDX2015","M","1984-09",0.3065769,
"COL","M3","TOT","IDX2015","M","1984-10",0.3143451,
"COL","M3","TOT","IDX2015","M","1984-11",0.3202488,
"COL","M3","TOT","IDX2015","M","1984-12",0.3286162,
"COL","M3","TOT","IDX2015","M","1985-01",0.3373576,
"COL","M3","TOT","IDX2015","M","1985-02",0.3437948,
"COL","M3","TOT","IDX2015","M","1985-03",0.350978,
"COL","M3","TOT","IDX2015","M","1985-04",0.3577527,
"COL","M3","TOT","IDX2015","M","1985-05",0.3644222,
"COL","M3","TOT","IDX2015","M","1985-06",0.3731354,
"COL","M3","TOT","IDX2015","M","1985-07",0.3834624,
"COL","M3","TOT","IDX2015","M","1985-08",0.3956791,
"COL","M3","TOT","IDX2015","M","1985-09",0.4045002,
"COL","M3","TOT","IDX2015","M","1985-10",0.414456,
"COL","M3","TOT","IDX2015","M","1985-11",0.4280494,
"COL","M3","TOT","IDX2015","M","1985-12",0.4399527,
"COL","M3","TOT","IDX2015","M","1986-01",0.4525894,
"COL","M3","TOT","IDX2015","M","1986-02",0.464913,
"COL","M3","TOT","IDX2015","M","1986-03",0.476116,
"COL","M3","TOT","IDX2015","M","1986-04",0.4846565,
"COL","M3","TOT","IDX2015","M","1986-05",0.4943785,
"COL","M3","TOT","IDX2015","M","1986-06",0.506927,
"COL","M3","TOT","IDX2015","M","1986-07",0.5173759,
"COL","M3","TOT","IDX2015","M","1986-08",0.5253828,
"COL","M3","TOT","IDX2015","M","1986-09",0.5323581,
"COL","M3","TOT","IDX2015","M","1986-10",0.5419984,
"COL","M3","TOT","IDX2015","M","1986-11",0.5543071,
"COL","M3","TOT","IDX2015","M","1986-12",0.5672854,
"COL","M3","TOT","IDX2015","M","1987-01",0.579177,
"COL","M3","TOT","IDX2015","M","1987-02",0.5923452,
"COL","M3","TOT","IDX2015","M","1987-03",0.6068147,
"COL","M3","TOT","IDX2015","M","1987-04",0.6235765,
"COL","M3","TOT","IDX2015","M","1987-05",0.6407192,
"COL","M3","TOT","IDX2015","M","1987-06",0.6533144,
"COL","M3","TOT","IDX2015","M","1987-07",0.6667094,
"COL","M3","TOT","IDX2015","M","1987-08",0.6827623,
"COL","M3","TOT","IDX2015","M","1987-09",0.7047617,
"COL","M3","TOT","IDX2015","M","1987-10",0.7230371,
"COL","M3","TOT","IDX2015","M","1987-11",0.7301722,
"COL","M3","TOT","IDX2015","M","1987-12",0.7394034,
"COL","M3","TOT","IDX2015","M","1988-01",0.7529272,
"COL","M3","TOT","IDX2015","M","1988-02",0.7670092,
"COL","M3","TOT","IDX2015","M","1988-03",0.7785053,
"COL","M3","TOT","IDX2015","M","1988-04",0.7894761,
"COL","M3","TOT","IDX2015","M","1988-05",0.8047569,
"COL","M3","TOT","IDX2015","M","1988-06",0.8260756,
"COL","M3","TOT","IDX2015","M","1988-07",0.8420494,
"COL","M3","TOT","IDX2015","M","1988-08",0.8564226,
"COL","M3","TOT","IDX2015","M","1988-09",0.8743089,
"COL","M3","TOT","IDX2015","M","1988-10",0.8877574,
"COL","M3","TOT","IDX2015","M","1988-11",0.9109454,
"COL","M3","TOT","IDX2015","M","1988-12",0.9283308,
"COL","M3","TOT","IDX2015","M","1989-01",0.9387515,
"COL","M3","TOT","IDX2015","M","1989-02",0.9603354,
"COL","M3","TOT","IDX2015","M","1989-03",0.985742,
"COL","M3","TOT","IDX2015","M","1989-04",1.004353,
"COL","M3","TOT","IDX2015","M","1989-05",1.03527,
"COL","M3","TOT","IDX2015","M","1989-06",1.075268,
"COL","M3","TOT","IDX2015","M","1989-07",1.109573,
"COL","M3","TOT","IDX2015","M","1989-08",1.14819,
"COL","M3","TOT","IDX2015","M","1989-09",1.170762,
"COL","M3","TOT","IDX2015","M","1989-10",1.183029,
"COL","M3","TOT","IDX2015","M","1989-11",1.208413,
"COL","M3","TOT","IDX2015","M","1989-12",1.235749,
"COL","M3","TOT","IDX2015","M","1990-01",1.261019,
"COL","M3","TOT","IDX2015","M","1990-02",1.297716,
"COL","M3","TOT","IDX2015","M","1990-03",1.334201,
"COL","M3","TOT","IDX2015","M","1990-04",1.367576,
"COL","M3","TOT","IDX2015","M","1990-05",1.38613,
"COL","M3","TOT","IDX2015","M","1990-06",1.40517,
"COL","M3","TOT","IDX2015","M","1990-07",1.446028,
"COL","M3","TOT","IDX2015","M","1990-08",1.485577,
"COL","M3","TOT","IDX2015","M","1990-09",1.528042,
"COL","M3","TOT","IDX2015","M","1990-10",1.569271,
"COL","M3","TOT","IDX2015","M","1990-11",1.595742,
"COL","M3","TOT","IDX2015","M","1990-12",1.626653,
"COL","M3","TOT","IDX2015","M","1991-01",1.658004,
"COL","M3","TOT","IDX2015","M","1991-02",1.680307,
"COL","M3","TOT","IDX2015","M","1991-03",1.700646,
"COL","M3","TOT","IDX2015","M","1991-04",1.734322,
"COL","M3","TOT","IDX2015","M","1991-05",1.782127,
"COL","M3","TOT","IDX2015","M","1991-06",1.81158,
"COL","M3","TOT","IDX2015","M","1991-07",1.815938,
"COL","M3","TOT","IDX2015","M","1991-08",1.818776,
"COL","M3","TOT","IDX2015","M","1991-09",1.875182,
"COL","M3","TOT","IDX2015","M","1991-10",1.975278,
"COL","M3","TOT","IDX2015","M","1991-11",2.06812,
"COL","M3","TOT","IDX2015","M","1991-12",2.148917,
"COL","M3","TOT","IDX2015","M","1992-01",2.232481,
"COL","M3","TOT","IDX2015","M","1992-02",2.306952,
"COL","M3","TOT","IDX2015","M","1992-03",2.385745,
"COL","M3","TOT","IDX2015","M","1992-04",2.470949,
"COL","M3","TOT","IDX2015","M","1992-05",2.537164,
"COL","M3","TOT","IDX2015","M","1992-06",2.612993,
"COL","M3","TOT","IDX2015","M","1992-07",2.668478,
"COL","M3","TOT","IDX2015","M","1992-08",2.682785,
"COL","M3","TOT","IDX2015","M","1992-09",2.737936,
"COL","M3","TOT","IDX2015","M","1992-10",2.82663,
"COL","M3","TOT","IDX2015","M","1992-11",2.89516,
"COL","M3","TOT","IDX2015","M","1992-12",2.987359,
"COL","M3","TOT","IDX2015","M","1993-01",3.064483,
"COL","M3","TOT","IDX2015","M","1993-02",3.134151,
"COL","M3","TOT","IDX2015","M","1993-03",3.220049,
"COL","M3","TOT","IDX2015","M","1993-04",3.293003,
"COL","M3","TOT","IDX2015","M","1993-05",3.388688,
"COL","M3","TOT","IDX2015","M","1993-06",3.512792,
"COL","M3","TOT","IDX2015","M","1993-07",3.673151,
"COL","M3","TOT","IDX2015","M","1993-08",3.820947,
"COL","M3","TOT","IDX2015","M","1993-09",3.926287,
"COL","M3","TOT","IDX2015","M","1993-10",4.040748,
"COL","M3","TOT","IDX2015","M","1993-11",4.181204,
"COL","M3","TOT","IDX2015","M","1993-12",4.316141,
"COL","M3","TOT","IDX2015","M","1994-01",4.466664,
"COL","M3","TOT","IDX2015","M","1994-02",4.618884,
"COL","M3","TOT","IDX2015","M","1994-03",4.741306,
"COL","M3","TOT","IDX2015","M","1994-04",4.87885,
"COL","M3","TOT","IDX2015","M","1994-05",5.057717,
"COL","M3","TOT","IDX2015","M","1994-06",5.203873,
"COL","M3","TOT","IDX2015","M","1994-07",5.347372,
"COL","M3","TOT","IDX2015","M","1994-08",5.527457,
"COL","M3","TOT","IDX2015","M","1994-09",5.708572,
"COL","M3","TOT","IDX2015","M","1994-10",5.87478,
"COL","M3","TOT","IDX2015","M","1994-11",6.016328,
"COL","M3","TOT","IDX2015","M","1994-12",6.168532,
"COL","M3","TOT","IDX2015","M","1995-01",6.317731,
"COL","M3","TOT","IDX2015","M","1995-02",6.464444,
"COL","M3","TOT","IDX2015","M","1995-03",6.656957,
"COL","M3","TOT","IDX2015","M","1995-04",6.856348,
"COL","M3","TOT","IDX2015","M","1995-05",7.030859,
"COL","M3","TOT","IDX2015","M","1995-06",7.197176,
"COL","M3","TOT","IDX2015","M","1995-07",7.330071,
"COL","M3","TOT","IDX2015","M","1995-08",7.435903,
"COL","M3","TOT","IDX2015","M","1995-09",7.639369,
"COL","M3","TOT","IDX2015","M","1995-10",7.910655,
"COL","M3","TOT","IDX2015","M","1995-11",8.012771,
"COL","M3","TOT","IDX2015","M","1995-12",8.039855,
"COL","M3","TOT","IDX2015","M","1996-01",8.139612,
"COL","M3","TOT","IDX2015","M","1996-02",8.303178,
"COL","M3","TOT","IDX2015","M","1996-03",8.498747,
"COL","M3","TOT","IDX2015","M","1996-04",8.668529,
"COL","M3","TOT","IDX2015","M","1996-05",8.811823,
"COL","M3","TOT","IDX2015","M","1996-06",8.964896,
"COL","M3","TOT","IDX2015","M","1996-07",9.167544,
"COL","M3","TOT","IDX2015","M","1996-08",9.371036,
"COL","M3","TOT","IDX2015","M","1996-09",9.570546,
"COL","M3","TOT","IDX2015","M","1996-10",9.749011,
"COL","M3","TOT","IDX2015","M","1996-11",9.85297,
"COL","M3","TOT","IDX2015","M","1996-12",10.16202,
"COL","M3","TOT","IDX2015","M","1997-01",10.47936,
"COL","M3","TOT","IDX2015","M","1997-02",10.58276,
"COL","M3","TOT","IDX2015","M","1997-03",10.71117,
"COL","M3","TOT","IDX2015","M","1997-04",10.91897,
"COL","M3","TOT","IDX2015","M","1997-05",11.11696,
"COL","M3","TOT","IDX2015","M","1997-06",11.35543,
"COL","M3","TOT","IDX2015","M","1997-07",11.65398,
"COL","M3","TOT","IDX2015","M","1997-08",11.86835,
"COL","M3","TOT","IDX2015","M","1997-09",12.1074,
"COL","M3","TOT","IDX2015","M","1997-10",12.41384,
"COL","M3","TOT","IDX2015","M","1997-11",12.72313,
"COL","M3","TOT","IDX2015","M","1997-12",13.03591,
"COL","M3","TOT","IDX2015","M","1998-01",13.23743,
"COL","M3","TOT","IDX2015","M","1998-02",13.36922,
"COL","M3","TOT","IDX2015","M","1998-03",13.58174,
"COL","M3","TOT","IDX2015","M","1998-04",13.74372,
"COL","M3","TOT","IDX2015","M","1998-05",13.95122,
"COL","M3","TOT","IDX2015","M","1998-06",14.15813,
"COL","M3","TOT","IDX2015","M","1998-07",14.23158,
"COL","M3","TOT","IDX2015","M","1998-08",14.35981,
"COL","M3","TOT","IDX2015","M","1998-09",14.36378,
"COL","M3","TOT","IDX2015","M","1998-10",14.25356,
"COL","M3","TOT","IDX2015","M","1998-11",14.22619,
"COL","M3","TOT","IDX2015","M","1998-12",14.21021,
"COL","M3","TOT","IDX2015","M","1999-01",14.32216,
"COL","M3","TOT","IDX2015","M","1999-02",14.56296,
"COL","M3","TOT","IDX2015","M","1999-03",14.654,
"COL","M3","TOT","IDX2015","M","1999-04",14.71418,
"COL","M3","TOT","IDX2015","M","1999-05",14.79819,
"COL","M3","TOT","IDX2015","M","1999-06",14.83309,
"COL","M3","TOT","IDX2015","M","1999-07",14.84342,
"COL","M3","TOT","IDX2015","M","1999-08",14.91082,
"COL","M3","TOT","IDX2015","M","1999-09",14.99293,
"COL","M3","TOT","IDX2015","M","1999-10",15.02283,
"COL","M3","TOT","IDX2015","M","1999-11",15.07062,
"COL","M3","TOT","IDX2015","M","1999-12",15.12333,
"COL","M3","TOT","IDX2015","M","2000-01",15.29246,
"COL","M3","TOT","IDX2015","M","2000-02",15.20955,
"COL","M3","TOT","IDX2015","M","2000-03",15.03837,
"COL","M3","TOT","IDX2015","M","2000-04",15.09506,
"COL","M3","TOT","IDX2015","M","2000-05",15.13538,
"COL","M3","TOT","IDX2015","M","2000-06",15.14644,
"COL","M3","TOT","IDX2015","M","2000-07",15.24395,
"COL","M3","TOT","IDX2015","M","2000-08",15.30816,
"COL","M3","TOT","IDX2015","M","2000-09",15.35288,
"COL","M3","TOT","IDX2015","M","2000-10",15.53202,
"COL","M3","TOT","IDX2015","M","2000-11",15.71431,
"COL","M3","TOT","IDX2015","M","2000-12",15.74991,
"COL","M3","TOT","IDX2015","M","2001-01",15.78658,
"COL","M3","TOT","IDX2015","M","2001-02",15.96855,
"COL","M3","TOT","IDX2015","M","2001-03",16.0585,
"COL","M3","TOT","IDX2015","M","2001-04",16.06194,
"COL","M3","TOT","IDX2015","M","2001-05",16.13904,
"COL","M3","TOT","IDX2015","M","2001-06",16.26696,
"COL","M3","TOT","IDX2015","M","2001-07",16.37445,
"COL","M3","TOT","IDX2015","M","2001-08",16.51487,
"COL","M3","TOT","IDX2015","M","2001-09",16.65195,
"COL","M3","TOT","IDX2015","M","2001-10",16.89525,
"COL","M3","TOT","IDX2015","M","2001-11",17.07272,
"COL","M3","TOT","IDX2015","M","2001-12",17.098,
"COL","M3","TOT","IDX2015","M","2002-01",17.10983,
"COL","M3","TOT","IDX2015","M","2002-02",17.1493,
"COL","M3","TOT","IDX2015","M","2002-03",17.27773,
"COL","M3","TOT","IDX2015","M","2002-04",17.44382,
"COL","M3","TOT","IDX2015","M","2002-05",17.58673,
"COL","M3","TOT","IDX2015","M","2002-06",17.61688,
"COL","M3","TOT","IDX2015","M","2002-07",17.72261,
"COL","M3","TOT","IDX2015","M","2002-08",17.88985,
"COL","M3","TOT","IDX2015","M","2002-09",18.06617,
"COL","M3","TOT","IDX2015","M","2002-10",18.22413,
"COL","M3","TOT","IDX2015","M","2002-11",18.30305,
"COL","M3","TOT","IDX2015","M","2002-12",18.44053,
"COL","M3","TOT","IDX2015","M","2003-01",18.64139,
"COL","M3","TOT","IDX2015","M","2003-02",18.8875,
"COL","M3","TOT","IDX2015","M","2003-03",19.11255,
"COL","M3","TOT","IDX2015","M","2003-04",19.23258,
"COL","M3","TOT","IDX2015","M","2003-05",19.43397,
"COL","M3","TOT","IDX2015","M","2003-06",19.78587,
"COL","M3","TOT","IDX2015","M","2003-07",20.02516,
"COL","M3","TOT","IDX2015","M","2003-08",20.18721,
"COL","M3","TOT","IDX2015","M","2003-09",20.32302,
"COL","M3","TOT","IDX2015","M","2003-10",20.32841,
"COL","M3","TOT","IDX2015","M","2003-11",20.3818,
"COL","M3","TOT","IDX2015","M","2003-12",20.6792,
"COL","M3","TOT","IDX2015","M","2004-01",21.03113,
"COL","M3","TOT","IDX2015","M","2004-02",21.27377,
"COL","M3","TOT","IDX2015","M","2004-03",21.52986,
"COL","M3","TOT","IDX2015","M","2004-04",21.70163,
"COL","M3","TOT","IDX2015","M","2004-05",21.70398,
"COL","M3","TOT","IDX2015","M","2004-06",22.14447,
"COL","M3","TOT","IDX2015","M","2004-07",22.60464,
"COL","M3","TOT","IDX2015","M","2004-08",22.73655,
"COL","M3","TOT","IDX2015","M","2004-09",23.09828,
"COL","M3","TOT","IDX2015","M","2004-10",23.42502,
"COL","M3","TOT","IDX2015","M","2004-11",23.55931,
"COL","M3","TOT","IDX2015","M","2004-12",24.03115,
"COL","M3","TOT","IDX2015","M","2005-01",24.65507,
"COL","M3","TOT","IDX2015","M","2005-02",24.91156,
"COL","M3","TOT","IDX2015","M","2005-03",25.21713,
"COL","M3","TOT","IDX2015","M","2005-04",25.55649,
"COL","M3","TOT","IDX2015","M","2005-05",25.89002,
"COL","M3","TOT","IDX2015","M","2005-06",26.27565,
"COL","M3","TOT","IDX2015","M","2005-07",26.47068,
"COL","M3","TOT","IDX2015","M","2005-08",26.63183,
"COL","M3","TOT","IDX2015","M","2005-09",27.08764,
"COL","M3","TOT","IDX2015","M","2005-10",27.66663,
"COL","M3","TOT","IDX2015","M","2005-11",28.19824,
"COL","M3","TOT","IDX2015","M","2005-12",28.45254,
"COL","M3","TOT","IDX2015","M","2006-01",28.56599,
"COL","M3","TOT","IDX2015","M","2006-02",28.87161,
"COL","M3","TOT","IDX2015","M","2006-03",28.87066,
"COL","M3","TOT","IDX2015","M","2006-04",29.34884,
"COL","M3","TOT","IDX2015","M","2006-05",30.11992,
"COL","M3","TOT","IDX2015","M","2006-06",30.58422,
"COL","M3","TOT","IDX2015","M","2006-07",31.30956,
"COL","M3","TOT","IDX2015","M","2006-08",31.9253,
"COL","M3","TOT","IDX2015","M","2006-09",32.07625,
"COL","M3","TOT","IDX2015","M","2006-10",32.26459,
"COL","M3","TOT","IDX2015","M","2006-11",32.84108,
"COL","M3","TOT","IDX2015","M","2006-12",33.2328,
"COL","M3","TOT","IDX2015","M","2007-01",33.27991,
"COL","M3","TOT","IDX2015","M","2007-02",33.75019,
"COL","M3","TOT","IDX2015","M","2007-03",35.00175,
"COL","M3","TOT","IDX2015","M","2007-04",35.91563,
"COL","M3","TOT","IDX2015","M","2007-05",36.43864,
"COL","M3","TOT","IDX2015","M","2007-06",36.50679,
"COL","M3","TOT","IDX2015","M","2007-07",36.73067,
"COL","M3","TOT","IDX2015","M","2007-08",37.05717,
"COL","M3","TOT","IDX2015","M","2007-09",37.62543,
"COL","M3","TOT","IDX2015","M","2007-10",38.68748,
"COL","M3","TOT","IDX2015","M","2007-11",39.21109,
"COL","M3","TOT","IDX2015","M","2007-12",39.40454,
"COL","M3","TOT","IDX2015","M","2008-01",39.67313,
"COL","M3","TOT","IDX2015","M","2008-02",40.01765,
"COL","M3","TOT","IDX2015","M","2008-03",40.22884,
"COL","M3","TOT","IDX2015","M","2008-04",40.93021,
"COL","M3","TOT","IDX2015","M","2008-05",41.39992,
"COL","M3","TOT","IDX2015","M","2008-06",41.49831,
"COL","M3","TOT","IDX2015","M","2008-07",41.96121,
"COL","M3","TOT","IDX2015","M","2008-08",42.71794,
"COL","M3","TOT","IDX2015","M","2008-09",43.73465,
"COL","M3","TOT","IDX2015","M","2008-10",44.48606,
"COL","M3","TOT","IDX2015","M","2008-11",44.91455,
"COL","M3","TOT","IDX2015","M","2008-12",45.76791,
"COL","M3","TOT","IDX2015","M","2009-01",46.64248,
"COL","M3","TOT","IDX2015","M","2009-02",47.23092,
"COL","M3","TOT","IDX2015","M","2009-03",47.6338,
"COL","M3","TOT","IDX2015","M","2009-04",47.64577,
"COL","M3","TOT","IDX2015","M","2009-05",47.91439,
"COL","M3","TOT","IDX2015","M","2009-06",48.45422,
"COL","M3","TOT","IDX2015","M","2009-07",48.91179,
"COL","M3","TOT","IDX2015","M","2009-08",49.17358,
"COL","M3","TOT","IDX2015","M","2009-09",49.14003,
"COL","M3","TOT","IDX2015","M","2009-10",49.2792,
"COL","M3","TOT","IDX2015","M","2009-11",49.60373,
"COL","M3","TOT","IDX2015","M","2009-12",49.68377,
"COL","M3","TOT","IDX2015","M","2010-01",50.14801,
"COL","M3","TOT","IDX2015","M","2010-02",50.72133,
"COL","M3","TOT","IDX2015","M","2010-03",50.82925,
"COL","M3","TOT","IDX2015","M","2010-04",51.11361,
"COL","M3","TOT","IDX2015","M","2010-05",51.49435,
"COL","M3","TOT","IDX2015","M","2010-06",52.04774,
"COL","M3","TOT","IDX2015","M","2010-07",52.55415,
"COL","M3","TOT","IDX2015","M","2010-08",52.83004,
"COL","M3","TOT","IDX2015","M","2010-09",53.27415,
"COL","M3","TOT","IDX2015","M","2010-10",53.73939,
"COL","M3","TOT","IDX2015","M","2010-11",54.18097,
"COL","M3","TOT","IDX2015","M","2010-12",54.87943,
"COL","M3","TOT","IDX2015","M","2011-01",55.55796,
"COL","M3","TOT","IDX2015","M","2011-02",56.08529,
"COL","M3","TOT","IDX2015","M","2011-03",56.8914,
"COL","M3","TOT","IDX2015","M","2011-04",57.31268,
"COL","M3","TOT","IDX2015","M","2011-05",58.03289,
"COL","M3","TOT","IDX2015","M","2011-06",59.27245,
"COL","M3","TOT","IDX2015","M","2011-07",59.77542,
"COL","M3","TOT","IDX2015","M","2011-08",60.91609,
"COL","M3","TOT","IDX2015","M","2011-09",62.12533,
"COL","M3","TOT","IDX2015","M","2011-10",62.60472,
"COL","M3","TOT","IDX2015","M","2011-11",63.65768,
"COL","M3","TOT","IDX2015","M","2011-12",64.89776,
"COL","M3","TOT","IDX2015","M","2012-01",65.65132,
"COL","M3","TOT","IDX2015","M","2012-02",66.27371,
"COL","M3","TOT","IDX2015","M","2012-03",66.94321,
"COL","M3","TOT","IDX2015","M","2012-04",67.66843,
"COL","M3","TOT","IDX2015","M","2012-05",68.54228,
"COL","M3","TOT","IDX2015","M","2012-06",69.02983,
"COL","M3","TOT","IDX2015","M","2012-07",69.104,
"COL","M3","TOT","IDX2015","M","2012-08",69.98203,
"COL","M3","TOT","IDX2015","M","2012-09",71.63377,
"COL","M3","TOT","IDX2015","M","2012-10",72.84392,
"COL","M3","TOT","IDX2015","M","2012-11",73.39218,
"COL","M3","TOT","IDX2015","M","2012-12",74.6551,
"COL","M3","TOT","IDX2015","M","2013-01",75.81649,
"COL","M3","TOT","IDX2015","M","2013-02",76.28781,
"COL","M3","TOT","IDX2015","M","2013-03",77.55949,
"COL","M3","TOT","IDX2015","M","2013-04",78.73542,
"COL","M3","TOT","IDX2015","M","2013-05",79.60313,
"COL","M3","TOT","IDX2015","M","2013-06",80.81616,
"COL","M3","TOT","IDX2015","M","2013-07",81.94236,
"COL","M3","TOT","IDX2015","M","2013-08",82.78498,
"COL","M3","TOT","IDX2015","M","2013-09",83.47521,
"COL","M3","TOT","IDX2015","M","2013-10",84.34013,
"COL","M3","TOT","IDX2015","M","2013-11",85.37457,
"COL","M3","TOT","IDX2015","M","2013-12",85.90654,
"COL","M3","TOT","IDX2015","M","2014-01",86.666,
"COL","M3","TOT","IDX2015","M","2014-02",88.0164,
"COL","M3","TOT","IDX2015","M","2014-03",88.85406,
"COL","M3","TOT","IDX2015","M","2014-04",89.36053,
"COL","M3","TOT","IDX2015","M","2014-05",89.90022,
"COL","M3","TOT","IDX2015","M","2014-06",90.42459,
"COL","M3","TOT","IDX2015","M","2014-07",91.19125,
"COL","M3","TOT","IDX2015","M","2014-08",91.83321,
"COL","M3","TOT","IDX2015","M","2014-09",92.13056,
"COL","M3","TOT","IDX2015","M","2014-10",92.75004,
"COL","M3","TOT","IDX2015","M","2014-11",93.48357,
"COL","M3","TOT","IDX2015","M","2014-12",93.97477,
"COL","M3","TOT","IDX2015","M","2015-01",94.74652,
"COL","M3","TOT","IDX2015","M","2015-02",95.80856,
"COL","M3","TOT","IDX2015","M","2015-03",96.6588,
"COL","M3","TOT","IDX2015","M","2015-04",97.20679,
"COL","M3","TOT","IDX2015","M","2015-05",98.29643,
"COL","M3","TOT","IDX2015","M","2015-06",99.5254,
"COL","M3","TOT","IDX2015","M","2015-07",100.2801,
"COL","M3","TOT","IDX2015","M","2015-08",101.4534,
"COL","M3","TOT","IDX2015","M","2015-09",102.7635,
"COL","M3","TOT","IDX2015","M","2015-10",103.8193,
"COL","M3","TOT","IDX2015","M","2015-11",104.4886,
"COL","M3","TOT","IDX2015","M","2015-12",104.9526,
"COL","M3","TOT","IDX2015","M","2016-01",105.7752,
